1600,1506,SAI1700218,FG3
1601,1512,SAI1700212,FG3
1602,21370,SAI1700205,FG3
1603,100342,SAI1700222,FG3
1604,110639,SAI1700211,FG3
1605,110642,SAI1700003,FG1
1606,111155,SAI1700206,FG3
1607,151983,SAI1700219,FG3
1608,161997,SAI1700221,FG3
1609,162031,SAI1700207,FG3
1610,162210,SAI1700209,FG3
1611,162249,SAI1700225,FG3
1612,162250,SAI1700216,FG3
1613,162251,SAI1700214,FG3
1614,162252,SAI1700217,FG3
1615,162253,SAI1700226,FG3
1616,162254,SAI1700208,FG3
1617,162255,SAI1700215,FG3
1618,172909,SAI1700212,FG3
1619,173882,SAI1700208,FG3
1620,173886,SAI1700219,FG3
1621,173940,SAI1700211,FG3
1622,174407,SAI1700219,FG3
1623,174460,SAI1700223,FG3
1624,174949,SAI1700225,FG3
1625,174950,SAI1700216,FG3
1626,174951,SAI1700214,FG3
1627,174952,SAI1700217,FG3
1628,174953,SAI1700226,FG3
1629,174996,SAI1700221,FG3
1630,175062,SAI1700206,FG3
1631,172515,SAI1700070,FG3
1632,172518,SAI1700074,FG3
1633,172519,SAI1700063,FG3
1634,173129,SAI1700018,FG3
1635,173130,SAI1700019,FG3
1636,173132,SAI1700021,FG3
1637,173133,SAI1700022,FG3
1638,173134,SAI1700023,FG3
1639,173136,SAI1700025,FG3
1640,173139,SAI1700028,FG3
1641,173140,SAI1700029,FG3
1642,173142,SAI1700032,FG3
1643,173144,SAI1700034,FG3
1644,173145,SAI1700035,FG3
1645,173146,SAI1700036,FG3
1646,173148,SAI1700038,FG3
1647,173151,SAI1700041,FG3
1648,173152,SAI1700042,FG3
1649,173154,SAI1700044,FG3
1650,173157,SAI1700047,FG3
1651,173160,SAI1700050,FG3
1652,173161,SAI1700051,FG3
1653,173163,SAI1700053,FG3
1654,173164,SAI1700054,FG3
1655,173166,SAI1700056,FG3
1656,173167,SAI1700057,FG3
1657,173168,SAI1700058,FG3
1658,173173,SAI1700017,FG3
1659,173271,SAI1700033,FG3
1660,173325,SAI1700060,FG3
1661,173404,SAI1700071,FG3
1662,173407,SAI1700065,FG3
1663,173562,SAI1700055,FG3
1664,173621,SAI1700062,FG3
1665,173823,SAI1700015,FG3
1666,173824,SAI1700016,FG3
1667,173828,SAI1700020,FG3
1668,173832,SAI1700024,FG3
1669,173834,SAI1700026,FG3
1670,173835,SAI1700027,FG3
1671,173838,SAI1700031,FG3
1672,173844,SAI1700037,FG3
1673,173846,SAI1700039,FG3
1674,173847,SAI1700040,FG3
1675,173850,SAI1700043,FG3
1676,173852,SAI1700045,FG3
1677,173853,SAI1700046,FG3
1678,173855,SAI1700048,FG3
1679,173856,SAI1700049,FG3
1680,173859,SAI1700052,FG3
1681,173866,SAI1700059,FG3
1682,173868,SAI1700062,FG3
1683,173871,SAI1700065,FG3
1684,173873,SAI1700066,FG3
1685,173874,SAI1700068,FG3
1686,173876,SAI1700071,FG3
1687,173877,SAI1700073,FG3
1688,173889,SAI1700034,FG3
1689,173891,SAI1700051,FG3
1690,173906,SAI1700023,FG3
1691,173907,SAI1700024,FG3
1692,173908,SAI1700024,FG3
1693,173909,SAI1700023,FG3
1694,173995,SAI1700016,FG3
1695,173996,SAI1700017,FG3
1696,173997,SAI1700025,FG3
1697,173998,SAI1700027,FG3
1698,173999,SAI1700034,FG3
1699,174000,SAI1700042,FG3
1700,174001,SAI1700043,FG3
1701,174002,SAI1700019,FG3
1702,174003,SAI1700019,FG3
1703,174004,SAI1700020,FG3
1704,174005,SAI1700015,FG3
1705,174006,SAI1700031,FG3
1706,174007,SAI1700032,FG3
1707,174008,SAI1700035,FG3
1708,174009,SAI1700036,FG3
1709,174010,SAI1700037,FG3
1710,174011,SAI1700038,FG3
1711,174012,SAI1700039,FG3
1712,174013,SAI1700040,FG3
1713,174014,SAI1700040,FG3
1714,174015,SAI1700041,FG3
1715,174016,SAI1700041,FG3
1716,174017,SAI1700046,FG3
1717,174018,SAI1700049,FG3
1718,174019,SAI1700050,FG3
1719,174020,SAI1700051,FG3
1720,174021,SAI1700052,FG3
1721,174023,SAI1700058,FG3
1722,174024,SAI1700059,FG3
1723,174025,SAI1700061,FG3
1724,174026,SAI1700028,FG3
1725,174027,SAI1700033,FG3
1726,174028,SAI1700053,FG3
1727,174030,SAI1700055,FG3
1728,174031,SAI1700056,FG3
1729,174032,SAI1700057,FG3
1730,174064,SAI1700025,FG3
1731,174069,SAI1700023,FG3
1732,174070,SAI1700024,FG3
1733,174071,SAI1700026,FG3
1734,174074,SAI1700026,FG3
1735,174075,SAI1700016,FG3
1736,174084,SAI1700054,FG3
1737,174085,SAI1700054,FG3
1738,174086,SAI1700054,FG3
1739,174121,SAI1700029,FG3
1740,174224,SAI1700054,FG3
1741,174225,SAI1700057,FG3
1742,174226,SAI1700060,FG3
1743,174227,SAI1700060,FG3
1744,174233,SAI1700018,FG3
1745,174236,SAI1700015,FG3
1746,174243,SAI1700062,FG3
1747,174248,SAI1700023,FG3
1748,174249,SAI1700024,FG3
1749,174314,SAI1700021,FG3
1750,174329,SAI1700023,FG3
1751,174330,SAI1700024,FG3
1752,174336,SAI1700043,FG3
1753,174337,SAI1700047,FG3
1754,174338,SAI1700048,FG3
1755,174346,SAI1700025,FG3
1756,174351,SAI1700061,FG3
1757,174352,SAI1700061,FG3
1758,174357,SAI1700061,FG3
1759,174361,SAI1700045,FG3
1760,174362,SAI1700018,FG3
1761,174381,SAI1700063,FG3
1762,174452,SAI1700023,FG3
1763,174493,SAI1700023,FG3
1764,174494,SAI1700023,FG3
1765,174495,SAI1700023,FG3
1766,174510,SAI1700068,FG3
1767,174615,SAI1700068,FG3
1768,174657,SAI1700063,FG3
1769,174658,SAI1700065,FG3
1770,174686,SAI1700044,FG3
1771,174712,SAI1700057,FG3
1772,174713,SAI1700060,FG3
1773,174714,SAI1700060,FG3
1774,174715,SAI1700057,FG3
1775,174890,SAI1700029,FG3
1776,174891,SAI1700038,FG3
1777,174892,SAI1700039,FG3
1778,174893,SAI1700054,FG3
1779,174894,SAI1700051,FG3
1780,174895,SAI1700052,FG3
1781,174896,SAI1700057,FG3
1782,174897,SAI1700053,FG3
1783,174899,SAI1700047,FG3
1784,174900,SAI1700048,FG3
1785,174901,SAI1700048,FG3
1786,174902,SAI1700042,FG3
1787,174903,SAI1700043,FG3
1788,174904,SAI1700061,FG3
1789,174917,SAI1700061,FG3
1790,174918,SAI1700061,FG3
1791,174955,SAI1700028,FG3
1792,174957,SAI1700023,FG3
1793,175020,SAI1700026,FG3
1794,175158,SAI1700026,FG3
1795,175159,SAI1700027,FG3
1796,175160,SAI1700061,FG3
1797,175228,SAI1700026,FG3
1798,175229,SAI1700018,FG3
1799,175230,SAI1700033,FG3
1800,175231,SAI1700021,FG3
1801,175232,SAI1700060,FG3
1802,175233,SAI1700048,FG3
1803,175234,SAI1700040,FG3
1804,175235,SAI1700049,FG3
1805,175236,SAI1700050,FG3
1806,175237,SAI1700061,FG3
1807,175238,SAI1700036,FG3
1808,175239,SAI1700037,FG3
1809,175240,SAI1700035,FG3
1810,175241,SAI1700053,FG3
1811,175242,SAI1700058,FG3
1812,175243,SAI1700059,FG3
1813,175244,SAI1700032,FG3
1814,175269,SAI1700023,FG3
1815,175270,SAI1700024,FG3
1816,175273,SAI1700018,FG3
1817,175280,SAI1700026,FG3
