3705,423,1711,86,57,2017-11-04,10,1R04,2017-11-13,17:40:00,ZN21,2000066895,60,173855,36,1,NULL,NULL,NULL,0,1,1,549
3706,423,1711,86,58,2017-11-04,10,1R04,2017-11-13,17:40:00,ZN21,2000066895,70,173849,45,1,NULL,NULL,NULL,0,1,1,549
3707,423,1711,86,59,2017-11-04,10,1R04,2017-11-13,17:40:00,ZN21,2000066895,80,173850,45,1,NULL,NULL,NULL,0,1,1,549
3708,423,1711,86,60,2017-11-04,10,1R04,2017-11-13,17:40:00,ZN21,2000066895,90,173851,40,1,NULL,NULL,NULL,0,1,1,549
3709,423,1711,86,61,2017-11-04,10,1R04,2017-11-13,17:40:00,ZN21,2000066895,100,173852,40,1,NULL,NULL,NULL,0,1,1,549
3710,423,1711,86,62,2017-11-04,10,1R04,2017-11-13,17:40:00,ZN21,2000066895,110,173856,80,1,NULL,NULL,NULL,0,1,1,549
3711,423,1711,86,63,2017-11-04,10,1R04,2017-11-13,17:40:00,ZN21,2000066895,120,173761,80,1,NULL,NULL,NULL,0,1,1,549
3712,423,1711,86,64,2017-11-04,10,1R06,2017-11-13,17:40:00,ZN21,2000066915,10,173879,50,1,NULL,NULL,NULL,0,1,1,549
3713,423,1711,86,65,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,10,173824,60,1,NULL,NULL,NULL,0,1,1,549
3714,423,1711,86,66,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,20,173825,60,1,NULL,NULL,NULL,0,1,1,549
3715,423,1711,86,67,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,30,173638,45,1,NULL,NULL,NULL,0,1,1,549
3716,423,1711,86,68,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,40,173826,40,1,NULL,NULL,NULL,0,1,1,549
3717,423,1711,86,69,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,50,173830,45,1,NULL,NULL,NULL,0,1,1,549
3718,423,1711,86,70,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,60,173835,30,1,NULL,NULL,NULL,0,1,1,549
3719,423,1711,86,71,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,70,173829,45,1,NULL,NULL,NULL,0,1,1,549
3720,423,1711,86,72,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,80,173831,42,1,NULL,NULL,NULL,0,1,1,549
3721,423,1711,86,73,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,90,173832,42,1,NULL,NULL,NULL,0,1,1,549
3722,423,1711,86,74,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,100,173838,30,1,NULL,NULL,NULL,0,1,1,549
3723,423,1711,86,75,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,110,173839,30,1,NULL,NULL,NULL,0,1,1,549
3724,423,1711,86,76,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,120,173722,30,1,NULL,NULL,NULL,0,1,1,549
3725,423,1711,86,77,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,130,173842,160,1,NULL,NULL,NULL,0,1,1,549
