336,1010,S.MOTOR KYMCO,DANDORY WELD.PLANT A
337,1010,AC Split 2 PK LG,Office Engineering Lt.2 Plant B
338,1010,AC SPLIT 1PK LG,RECEPTIONIST OFFICE PLANT A
341,1010,OFFICE ENGINEERING LT.2,PLANT B
342,1010,BAREL VIBRATOR PAO CHIN,PLANT B
343,1010,FORKLIFT DIESEL,ALL PLANT PT.SAI
345,1010,MECFOND DANLY 400 TON,A6-5 PLANT F
346,1010,SMALL PRESS AIDA 80 TON,NULL
348,1010,FORKLIFT TOYOTA 2,5 TON,PPIC DELIVERY
357,1010,RUANG ADVISOR,OFFICE 2 LT.2 PLANT B
359,1010,AC SPLIT LG 2PK,SERVER ROOM ICT LT.2 OFFICE 2 PLANT B
360,1010,AC CASSETE 3PK,CNC ROOM TM PLANT B
361,1010,AC SPLIT LG 2PK,CNC ROOM TM PLANT  B
362,1010,AC SPLIT LG 2PK,OFFICE 1 LT.2 QADC ROOM PLANT A
369,1000,FSI/D17D,NULL
371,1010,FORKLIFT TCM CAP. 3 TON,PPIC DELIVERY
372,1010,4 SPEED MAGNETIC CORE DRILL KRISBOW,EXPANT A5 PLANT F
398,1010,AC SPLIT,PT.SAI
399,1010,PSW,PT.SIM PLANT A
400,1010,SCREW COMPRESSOR SULLAIR,PT.SAI
401,1010,AC SPLIT LG 2PK,MMC PROJECT ROOM
402,1010,AC SPLIT LG 1PK,MMC PROJECT ROOM
403,1010,BIG PRESS DANLY 900 TON,A5-2 PLANT F
404,1010,BIG PRESS DANLY 900 TON,A5-3 PLANT F
406,1010,BIG PRESS,PLANT C , D, E,F & G
407,1010,SMALL PRESS KOMATSU 150 TON,TS-07 TOOL S. PLANT B
409,1010,AC SPLIT LG 2PK,STOORE ROOM OFFICE 2 LT.1
410,1010,SSW,HPM PLANT A
411,1010,ALL FACTORY ( A,B,C,D,E & F ),PT.SAI
412,1010,AC SPLIT LG 2 PK,QADC ROOM OFFICE 1 LT.2
413,1010,AC SPLIT AKIRA 1 PK,CMM ROOM
414,1010,AC SPLIT LG 2 PK,RECRUITMENT ROOM  PLANT B
415,1010,AC CASSETE PANASONIC 5 PK,TRAINING ROOM LT.2  PLANT B
416,1010,AC SPLIT LG 1 PK,PPIC DELIVERY ROOM
417,1010,HOIST / CRANE,PLANT A
418,1010,HOIST / CRANE,PLANT B
419,1010,HOIST / CRANE,PLANT C
318,1010,Trafo Centrado 1000kVA,Plant A
333,1010,FORKLIFT BATTERY NICHIYU 1 TON,PC STORE
339,1010,AC SPLIT 2 PK LG,RECEPTIONIST OFFICE 1
349,1010,Cubical Panel LVMDP,Plant A
363,1000,FSI/D88D,NULL
397,1000,HPM,NULL
408,1010,BIG PRESS DANLY 900 TON,A5-4 PLANT F
420,1010,HOIST / CRANE,PLANT D
421,1010,HOIST / CRANE,PLANT  E
422,1010,HOIST / CRANE,PLANT F
423,1010,HOIST / CRANE,CORRIDOR A ,B
424,1010,HOIST / CRANE,CORRIDOR B,C
425,1010,PC STOORE,PPIC DELIVERY
426,1010,CNC MILLING MAKINO MAX 65S V6077,NO.09 TOOL MAKING
433,1017,PANEL, WHEEL HOUSE OUTER FR, R / L,63881-60M00 ( PIERCHING )
428,1017,REINF. FR SEAT  CUSHION,A121-87604  ( PROGRESIF )
429,1017,BRACKET LOWER,50351-K16A-9000H1 ( BEND 1&2 2/2 )
430,1017,BRACKET FR SEAT BACK RH/LH,A161 - 87601 ( PROGRESIF )
434,1010,BIG PRESS MINCHANG 300 TON,LINE B1-2 PLANT C
435,1017,SJ-M165F-SS,GDORRA004VDEA ( Bending 2 )
436,1017,ALL DIES,NULL
437,1010,AC SPLIT DAIKIN 2 PK,OFFICE ENGINEERING LT.2 PLANT B
438,1010,AC SPLIT DAIKIN 2 PK,QADC ROOM OFFICE 1 LT.2 PLANT A
439,1010,AC SPLIT DAIKIN 2 PK,SORE ROOM OFFICE 2 LT.1 PLANT B
440,1017,REINF, FR SEAT CUSHION R/L,A121/2 - 97511 ( FORM - BEND )
441,1017,STRENGTH COMP SIDE SILL R/L,63220-77M00 ( FLANGE -PIE-MARK -RESTRIKE )
444,1010,MESIN DRILL NAMIKI,LINE FINISHING PARTS PLANT D
445,1017,CLUTCH COVER (FUTURA),1001485001L ( PROGRESSIF )
446,1017,BRACKET COMP FR SEAT RR INSIDE,61232-59R00-000 (OP20)
447,1017,SH PLATE C,3114020230 ( PROGRESSIF )
448,1017,REINF. DOOR STRIKER LH  (ATDBR-10L),MK403851 ( OP40 )
