101,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,20000,100,10,100,200000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,20000,100,10,100,200000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,20000,100,105,100,2100000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
104,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,20000,100,105,100,2100000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
105,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,20000,100,100,100,2000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,20000,100,100,100,2000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,20000,100,50,100,1000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
108,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,200000,100,100,100,20000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,200000,100,50,100,10000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
110,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,200000,100,100,100,20000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,200000,100,344.4,100,68880000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112,1100,1711,15,1,2,2,2017-11-03 00:00:00,100628,NULL,NULL,NULL,200000,100,100,100,20000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113,1100,1711,15,1,2,2,2017-11-22 00:00:00,100628,NULL,NULL,NULL,200000,100,0.5,100,100000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114,1000,1711,6,1,1,NULL,2017-11-03 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115,1000,1711,6,1,1,NULL,2017-11-09 00:00:00,100340,NULL,NULL,NULL,56000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
