378,10,86,NULL,8585000
379,10,87,NULL,305900000
380,10,88,NULL,0
381,10,89,NULL,0
382,10,90,NULL,0
383,10,91,NULL,75600000
384,10,92,NULL,0
385,10,96,NULL,0
386,10,97,NULL,0
387,10,105,NULL,0
388,11,2,NULL,0
389,11,21,NULL,0
390,11,22,NULL,0
391,11,24,NULL,0
392,11,56,NULL,0
393,11,57,NULL,0
394,11,58,NULL,0
395,11,59,NULL,0
396,11,60,NULL,0
397,11,61,NULL,0
398,11,62,NULL,0
399,11,63,NULL,0
400,11,65,NULL,1835991543
401,11,70,NULL,0
402,11,71,NULL,0
403,11,77,NULL,0
404,11,78,NULL,649000000
405,11,82,NULL,0
406,11,83,NULL,0
407,11,84,NULL,2068000000
408,11,85,NULL,3677000000
409,11,86,NULL,0
410,11,87,NULL,0
411,11,88,NULL,5220000
412,11,89,NULL,0
413,11,90,NULL,0
414,11,91,NULL,19200000
415,11,92,NULL,0
416,11,96,NULL,0
417,11,97,NULL,0
418,12,24,NULL,18000000
419,12,56,NULL,0
420,12,57,NULL,0
421,12,58,NULL,0
422,12,59,NULL,0
423,12,60,NULL,0
424,12,61,NULL,0
425,12,62,NULL,0
426,12,63,NULL,0
427,12,70,NULL,0
428,12,71,NULL,0
429,12,72,NULL,182920000
430,12,77,NULL,1440000
431,12,78,NULL,0
432,12,82,NULL,0
433,12,83,NULL,120000000
434,12,84,NULL,0
435,12,85,NULL,0
436,12,86,NULL,0
437,12,87,NULL,0
438,12,88,NULL,0
439,12,89,NULL,0
440,12,90,NULL,0
441,12,91,NULL,0
442,12,92,NULL,0
443,12,96,NULL,0
444,12,97,NULL,0
445,12,98,NULL,0
446,12,101,NULL,5200000
447,13,24,NULL,160900000
448,13,56,NULL,0
449,13,57,NULL,0
450,13,58,NULL,0
451,13,59,NULL,0
452,13,60,NULL,0
453,13,61,NULL,0
454,13,62,NULL,0
455,13,63,NULL,0
456,13,70,NULL,0
457,13,71,NULL,630000
458,13,72,NULL,0
459,13,77,NULL,26400000
460,13,78,NULL,211000000
461,13,82,NULL,0
462,13,83,NULL,0
463,13,84,NULL,0
464,13,85,NULL,0
465,13,86,NULL,0
466,13,87,NULL,2400000
467,13,88,NULL,0
468,13,89,NULL,0
469,13,90,NULL,0
470,13,91,NULL,0
471,13,92,NULL,0
472,13,96,NULL,0
473,13,97,NULL,0
474,13,105,NULL,0
475,14,2,NULL,0
476,14,21,NULL,0
477,14,22,NULL,0
478,14,24,NULL,0
479,14,56,NULL,0
480,14,57,NULL,0
481,14,58,NULL,0
482,14,59,NULL,0
483,14,60,NULL,0
484,14,61,NULL,0
485,14,62,NULL,0
486,14,63,NULL,0
487,14,70,NULL,0
488,14,71,NULL,0
489,14,77,NULL,0
490,14,78,NULL,0
491,14,82,NULL,0
492,14,83,NULL,0
493,14,84,NULL,20708200
494,14,85,NULL,0
495,14,86,NULL,0
496,14,87,NULL,12900000
497,14,88,NULL,0
498,14,89,NULL,0
499,14,90,NULL,0
500,14,91,NULL,0
501,14,92,NULL,0
502,14,96,NULL,0
503,14,97,NULL,0
504,15,2,NULL,0
505,15,21,NULL,0
506,15,22,NULL,0
507,15,24,NULL,0
508,15,56,NULL,0
509,15,57,NULL,0
510,15,58,NULL,0
511,15,59,NULL,0
512,15,60,NULL,0
513,15,61,NULL,0
514,15,62,NULL,0
515,15,63,NULL,0
516,15,70,NULL,0
517,15,71,NULL,0
518,15,77,NULL,0
519,15,78,NULL,0
520,15,82,NULL,0
521,15,83,NULL,0
522,15,84,NULL,4350000
523,15,85,NULL,0
524,15,86,NULL,0
525,15,87,NULL,17000000
526,15,88,NULL,0
527,15,89,NULL,0
528,15,90,NULL,0
529,15,91,NULL,0
530,15,92,NULL,0
531,15,96,NULL,0
532,15,97,NULL,0
311,7,85,NULL,0
535,4,66,NULL,152000100
