SAI1700013-2,SAI1700013,,0,747
SAI1700013-3,SAI1700013,,0,748
SAI1700014-1,SAI1700014,PSW,91,750
SAI1700015-1,SAI1700015,SSW,82,752
SAI1700015-2,SAI1700015,,0,753
SAI1700015-3,SAI1700015,,0,754
SAI1700016-1,SAI1700016,PSW,91,756
SAI1700016,SAI1700016,,0,757
SAI1700016-3,SAI1700016,PSW,91,758
SAI1700016-4,SAI1700016,,0,759
SAI1700016-5,SAI1700016,PSW,91,760
SAI1700016-6,SAI1700016,,0,761
SAI1700017,SAI1700017,PSW,91,763
SAI1700017-2,SAI1700017,,0,764
SAI1700017-3,SAI1700017,psw,91,765
SAI1700017-4,SAI1700017,,0,766
SAI1700017,SAI1700017,PSW,91,2
SAI1700017-6,SAI1700017,,0,3
SAI1700017,SAI1700017,PSW,91,4
SAI1700017-8,SAI1700017,,0,5
SAI1700018-1,SAI1700018, SSW,82,7
SAI1700018-10,SAI1700018,SSW,82,8
SAI1700018,SAI1700018,SSW,82,9
SAI1700018-12,SAI1700018,,0,10
SAI1700018-13,SAI1700018,SSW,82,11
SAI1700018,SAI1700018,SSW,82,12
SAI1700018-15,SAI1700018,,0,13
SAI1700018-16,SAI1700018,SSW,82,14
SAI1700018,SAI1700018,SSW,82,15
SAI1700018-18,SAI1700018,,0,16
SAI1700018-19,SAI1700018,SSW,82,17
SAI1700018,SAI1700018,SSW,82,18
SAI1700018-20,SAI1700018,SSW,82,19
SAI1700018,SAI1700018,SSW,82,20
SAI1700018-22,SAI1700018,,0,21
SAI1700018-23,SAI1700018,SSW,82,22
SAI1700018-24,SAI1700018,SSW,82,23
SAI1700018,SAI1700018,SSW,82,24
SAI1700018-26,SAI1700018, ,0,25
SAI1700018-27,SAI1700018,SSW,82,26
SAI1700018-3,SAI1700018, ,0,27
SAI1700018-4,SAI1700018,,0,28
SAI1700018-5,SAI1700018, SSW,82,29
SAI1700018-6,SAI1700018, SSW,82,30
SAI1700018,SAI1700018,SSW,82,31
SAI1700018-8,SAI1700018, ,0,32
SAI1700018-9,SAI1700018, SSW,82,33
SAI1700019,SAI1700019,SSW,82,35
SAI1700019-2,SAI1700019,,0,36
SAI1700019-3,SAI1700019,SSW,82,37
SAI1700020,SAI1700020,SSW,82,39
SAI1700020-2,SAI1700020,,0,40
SAI1700020-3,SAI1700020,SSW,82,41
SAI1700021,SAI1700021,PSW,91,43
SAI1700021-2,SAI1700021, ,0,44
SAI1700021,SAI1700021,PSW,91,45
SAI1700021-4,SAI1700021,,0,46
SAI1700022-1,SAI1700022,PSW,91,48
SAI1700022-10,SAI1700022,,0,49
SAI1700022-11,SAI1700022,SSW,82,50
SAI1700022,SAI1700022,SSW,82,51
SAI1700022-13,SAI1700022,,0,52
SAI1700022,SAI1700022,SSW,82,53
SAI1700022-15,SAI1700022, ,0,54
SAI1700022,SAI1700022,SSW,82,55
SAI1700022,SAI1700022,SSW,82,56
SAI1700022-18,SAI1700022, ,0,57
SAI1700022-19,SAI1700022,SSW,82,58
SAI1700022,SAI1700022,SSW,82,59
SAI1700022-3,SAI1700022, ,0,60
SAI1700022,SAI1700022,SSW,82,61
SAI1700022,SAI1700022,SSW,82,62
SAI1700022-6,SAI1700022, ,0,63
SAI1700022-7,SAI1700022,SSW,82,64
SAI1700022,SAI1700022,SSW,82,65
SAI1700022-9,SAI1700022,SSW,82,66
SAI1700023,SAI1700023,PSW,91,68
SAI1700023,SAI1700023,SSW,82,69
SAI1700023-11,SAI1700023, ,0,70
SAI1700023-12,SAI1700023,SSW,82,71
SAI1700023-13,SAI1700023,SSW,82,72
SAI1700023,SAI1700023,SSW,82,73
SAI1700023,SAI1700023,SSW,82,74
SAI1700023-16,SAI1700023,,0,75
SAI1700023-17,SAI1700023,SSW,82,76
SAI1700023,SAI1700023,SSW,82,77
SAI1700023,SAI1700023,SSW,82,78
SAI1700023-2,SAI1700023, ,0,79
SAI1700023-20,SAI1700023,,0,80
SAI1700023-21,SAI1700023,SSW,82,81
SAI1700023,SAI1700023,SSW,82,82
SAI1700023,SAI1700023,SSW,82,83
SAI1700023-24,SAI1700023,,0,84
SAI1700023-25,SAI1700023,SSW,82,85
SAI1700023-26,SAI1700023,SSW,82,86
SAI1700023-27,SAI1700023,SSW,82,87
SAI1700023,SAI1700023,SSW,82,88
SAI1700023,SAI1700023,SSW,82,89
SAI1700023,SAI1700023,PSW,91,90
SAI1700023-30,SAI1700023,SSW,82,91
SAI1700023-31,SAI1700023,SSW,82,92
SAI1700023,SAI1700023,SSW,82,93
SAI1700023-33,SAI1700023,,0,94
SAI1700023,SAI1700023,SSW,82,95
SAI1700023-35,SAI1700023,,0,96
SAI1700023,SAI1700023,SSW,82,97
SAI1700023,SAI1700023,SSW,82,98
SAI1700023-38,SAI1700023,,0,99
SAI1700023-39,SAI1700023,SSW,82,100
SAI1700023-4,SAI1700023,,0,101
SAI1700023,SAI1700023,SSW,82,102
SAI1700023,SAI1700023,SSW,82,103
SAI1700023-42,SAI1700023,,0,104
SAI1700023-43,SAI1700023,SSW,82,105
SAI1700023-44,SAI1700023,SSW,82,106
SAI1700023,SAI1700023,PSW,91,107
SAI1700023-6,SAI1700023, ,0,108
SAI1700023,SAI1700023,PSW,91,109
SAI1700023-8,SAI1700023, ,0,110
SAI1700023-9,SAI1700023,SSW,82,111
SAI1700024,SAI1700024,SSW,82,113
SAI1700024-10,SAI1700024,SSW,82,114
SAI1700024,SAI1700024,SSW,82,115
SAI1700024,SAI1700024,SSW,82,116
SAI1700024-13,SAI1700024,,0,117
SAI1700024-14,SAI1700024,SSW,82,118
SAI1700024,SAI1700024,SSW,82,119
SAI1700024,SAI1700024,SSW,82,120
SAI1700024-17,SAI1700024,,0,121
SAI1700024-18,SAI1700024,SSW,82,122
SAI1700024-19,SAI1700024,SSW,82,123
SAI1700024-2,SAI1700024,,0,124
SAI1700024-20,SAI1700024,SSW,82,125
SAI1700024,SAI1700024,SSW,82,126
SAI1700024,SAI1700024,SSW,82,127
SAI1700024-23,SAI1700024,,0,128
SAI1700024-24,SAI1700024,SSW,82,129
SAI1700024-25,SAI1700024,SSW,82,130
SAI1700024,SAI1700024,SSW,82,131
SAI1700024,SAI1700024,SSW,82,132
SAI1700024-28,SAI1700024,,0,133
SAI1700024-29,SAI1700024,SSW,82,134
SAI1700024,SAI1700024,SSW,82,135
SAI1700024,SAI1700024,SSW,82,136
SAI1700024,SAI1700024,SSW,82,137
SAI1700024-32,SAI1700024,,0,138
SAI1700024-33,SAI1700024,SSW,82,139
SAI1700024-34,SAI1700024,SSW,82,140
SAI1700024,SAI1700024,SSW,82,141
SAI1700024-36,SAI1700024,,0,142
SAI1700024-37,SAI1700024,SSW,0,143
SAI1700024-38,SAI1700024,SSW,82,144
SAI1700024-39,SAI1700024,,0,145
SAI1700024-4,SAI1700024,,0,146
SAI1700024,SAI1700024,SSW,82,147
SAI1700024-6,SAI1700024,,0,148
SAI1700024,SAI1700024,SSW,82,149
SAI1700024,SAI1700024,SSW,82,150
SAI1700024-9,SAI1700024, ,0,151
SAI1700025,SAI1700025,PSW,91,153
SAI1700025,SAI1700025,SSW,82,154
SAI1700025-11,SAI1700025,,0,155
SAI1700025-12,SAI1700025,SSW,82,156
SAI1700025-13,SAI1700025,SSW,82,157
SAI1700025,SAI1700025,SSW,82,158
SAI1700025,SAI1700025,SSW,82,159
SAI1700025-16,SAI1700025,,0,160
SAI1700025-17,SAI1700025,SSW,82,161
SAI1700025-18,SAI1700025,SSW,82,162
SAI1700025-2,SAI1700025, ,0,163
SAI1700025,SAI1700025,SSW,82,164
SAI1700025,SAI1700025,SSW,82,165
SAI1700025-5,SAI1700025, ,0,166
SAI1700025-6,SAI1700025,SSW,82,167
SAI1700025-7,SAI1700025,SSW,82,168
SAI1700025,SAI1700025,SSW,82,169
SAI1700025-9,SAI1700025,SSW,82,170
SAI1700026,SAI1700026,PSW,91,172
SAI1700026-10,SAI1700026, ,0,173
SAI1700026-11,SAI1700026,ssw,0,174
SAI1700026-12,SAI1700026,SSW,82,175
SAI1700026,SAI1700026,SSW,82,176
SAI1700026,SAI1700026,SSW,82,177
SAI1700026-15,SAI1700026,,0,178
SAI1700026-16,SAI1700026,SSW,82,179
SAI1700026,SAI1700026,SSW,82,180
SAI1700026,SAI1700026,SSW,82,181
SAI1700026-19,SAI1700026,,0,182
SAI1700026-2,SAI1700026,,0,183
SAI1700026-20,SAI1700026,SSW,82,184
SAI1700026,SAI1700026,SSW,82,185
SAI1700026,SAI1700026,SSW,82,186
SAI1700026-5,SAI1700026, ,0,187
SAI1700026-6,SAI1700026,SSW,82,188
SAI1700026-7,SAI1700026,SSW,82,189
SAI1700026,SAI1700026,SSW,82,190
SAI1700026,SAI1700026,SSW,82,191
SAI1700027,SAI1700027,PSW,91,193
SAI1700027-2,SAI1700027, ,0,194
SAI1700027,SAI1700027,PSW,91,195
SAI1700027-4,SAI1700027,,0,196
SAI1700027,SAI1700027,PSW,91,197
SAI1700027-6,SAI1700027,,0,198
SAI1700028-1,SAI1700028, ,0,200
SAI1700028,SAI1700028,PSW,91,201
SAI1700028-3,SAI1700028,,0,202
SAI1700029,SAI1700029,PSW,91,204
SAI1700029-2,SAI1700029,,0,205
SAI1700029,SAI1700029,PSW,91,206
SAI1700029-4,SAI1700029, ,0,207
SAI1700029,SAI1700029,PSW,91,208
SAI1700029-6,SAI1700029,,0,209
SAI1700029-7,SAI1700029,PSW,91,210
SAI1700029-8,SAI1700029,SSW,82,211
SAI1700032,SAI1700032,SSW,82,213
SAI1700031,SAI1700031,SSW,82,215
SAI1700031-2,SAI1700031,,0,216
SAI1700031-3,SAI1700031,SSW,82,217
SAI1700031-4,SAI1700031,SSW,82,218
SAI1700032-1,SAI1700032,SSW,82,220
SAI1700032-2,SAI1700032,,0,221
SAI1700032-3,SAI1700032,SSW,82,222
SAI1700032-4,SAI1700032,SSW,82,223
SAI1700033-1,SAI1700033,,0,225
SAI1700033,SAI1700033,SSW,82,226
SAI1700033-3,SAI1700033, ,0,227
SAI1700034,SAI1700034,SSW,82,229
SAI1700034-2,SAI1700034, ,0,230
SAI1700034-3,SAI1700034,SSW,82,231
SAI1700034,SAI1700034,SSW,82,232
SAI1700034-5,SAI1700034, ,0,233
SAI1700034-6,SAI1700034,SSW,82,234
SAI1700035,SAI1700035,SSW,82,236
SAI1700035-2,SAI1700035,,0,237
SAI1700035-3,SAI1700035,SSW,82,238
SAI1700036,SAI1700036,SSW,82,240
SAI1700036-2,SAI1700036,,0,241
SAI1700036-3,SAI1700036,SSW,82,242
SAI1700037,SAI1700037,SSW,82,244
SAI1700037-2,SAI1700037,,0,245
SAI1700038,SAI1700038,SSW,82,247
SAI1700038-2,SAI1700038,,0,248
SAI1700038-3,SAI1700038,SSW,82,249
SAI1700039,SAI1700039,SSW,82,251
SAI1700039-2,SAI1700039, ,0,252
SAI1700039-3,SAI1700039,SSW,82,253
SAI1700040,SAI1700040,SSW,82,255
SAI1700040-2,SAI1700040,,0,256
SAI1700040-3,SAI1700040,SSW,82,257
SAI1700041-1,SAI1700041,SSW,49,259
SAI1700041-2,SAI1700041,,0,260
SAI1700041,SAI1700041,SSW,82,261
SAI1700041-4,SAI1700041, ,0,262
SAI1700041-5,SAI1700041,SSW,82,263
SAI1700042,SAI1700042,PSW,91,265
SAI1700042-10,SAI1700042, ,0,266
SAI1700042,SAI1700042,PSW,91,267
SAI1700042,SAI1700042,PSW,91,268
SAI1700042-13,SAI1700042,,0,269
SAI1700042-14,SAI1700042,PSW,91,270
SAI1700042,SAI1700042,PSW,91,271
SAI1700042-16,SAI1700042,,0,767
SAI1700042-17,SAI1700042,PSW,91,768
SAI1700042-2,SAI1700042, ,0,769
SAI1700042,SAI1700042,PSW,91,770
SAI1700042-4,SAI1700042,,0,771
SAI1700042,SAI1700042,PSW,91,772
SAI1700042-6,SAI1700042, ,0,773
SAI1700042-7,SAI1700042,PSW,91,774
SAI1700042-8,SAI1700042,,0,775
SAI1700042,SAI1700042,PSW,91,776
SAI1700043,SAI1700043,PSW,91,778
SAI1700043,SAI1700043,PSW,91,779
SAI1700043-11,SAI1700043, ,0,780
SAI1700043-12,SAI1700043,PSW,91,781
SAI1700043-13,SAI1700043,PSW,91,782
SAI1700043-2,SAI1700043, ,0,783
SAI1700043,SAI1700043,PSW,91,784
SAI1700043-4,SAI1700043, ,0,785
SAI1700043,SAI1700043,PSW,91,786
SAI1700043-6,SAI1700043, ,0,787
SAI1700043,SAI1700043,PSW,91,788
SAI1700043-8,SAI1700043,,0,789
SAI1700043,SAI1700043,PSW,92,790
SAI1700044,SAI1700044,PSW,91,792
SAI1700044-2,SAI1700044,,0,793
SAI1700044,SAI1700044,PSW,91,794
SAI1700044,SAI1700044,PSW,91,795
SAI1700044-5,SAI1700044,,0,796
SAI1700044-6,SAI1700044,PSW,91,797
SAI1700045,SAI1700045,PSW,91,799
SAI1700045-2,SAI1700045,,0,800
SAI1700045,SAI1700045,PSW,91,801
SAI1700045,SAI1700045,PSW,91,802
SAI1700045-5,SAI1700045,,0,803
SAI1700045-6,SAI1700045,PSW,91,804
SAI1700046,SAI1700046,SSW,82,806
SAI1700046-2,SAI1700046,SSW,82,807
SAI1700046-3,SAI1700046,SSW,82,808
SAI1700047,SAI1700047,PSW,91,810
SAI1700047-2,SAI1700047,,0,811
SAI1700047,SAI1700047,PSW,91,812
SAI1700047-4,SAI1700047,,0,813
SAI1700048,SAI1700048,PSW,91,815
SAI1700048-2,SAI1700048,,0,816
SAI1700048,SAI1700048,PSW,91,817
SAI1700048-4,SAI1700048,,0,818
SAI1700049,SAI1700049,SSW,82,820
SAI1700049-2,SAI1700049,,0,821
SAI1700049-3,SAI1700049,SSW,82,822
SAI1700050,SAI1700050,SSW,82,824
SAI1700050-2,SAI1700050,,0,825
SAI1700050-3,SAI1700050,SSW,82,826
SAI1700051,SAI1700051,SSW,82,828
SAI1700051-2,SAI1700051,,0,829
SAI1700051-3,SAI1700051,SSW,82,830
SAI1700052,SAI1700052,SSW,82,832
SAI1700052-2,SAI1700052,,0,833
SAI1700052-3,SAI1700052,SSW,82,834
SAI1700053-1,SAI1700053,,0,836
SAI1700053,SAI1700053,SSW,82,837
SAI1700053-3,SAI1700053, ,0,838
SAI1700054,SAI1700054,PSW,91,840
SAI1700054-10,SAI1700054,PSW,91,841
SAI1700054,SAI1700054,PSW,91,842
SAI1700054-12,SAI1700054,,0,843
SAI1700054-2,SAI1700054, ,0,844
SAI1700054-3,SAI1700054,PSW,91,845
SAI1700054,SAI1700054,PSW,91,846
SAI1700054-5,SAI1700054, ,0,847
SAI1700054-6,SAI1700054,PSW,91,848
SAI1700054,SAI1700054,PSW,91,849
SAI1700054,SAI1700054,PSW,91,850
SAI1700054-9,SAI1700054,,0,851
SAI1700055,SAI1700055, PSW,91,853
SAI1700055-2,SAI1700055,,0,854
SAI1700056-1,SAI1700056, ,0,856
SAI1700056,SAI1700056,PSW,91,857
SAI1700056-3,SAI1700056, ,0,858
SAI1700057-1,SAI1700057,,0,860
SAI1700057-2,SAI1700057,PSW,91,861
SAI1700057-3,SAI1700057,,0,862
SAI1700057,SAI1700057,PSW,91,863
SAI1700057-5,SAI1700057,,0,864
SAI1700058,SAI1700058,SSW,82,866
SAI1700058-2,SAI1700058,,0,867
SAI1700058-3,SAI1700058,SSW,82,868
SAI1700058-4,SAI1700058,SSW,82,869
SAI1700059,SAI1700059,SSW,82,871
SAI1700059-2,SAI1700059,,0,872
SAI1700059-3,SAI1700059,SSW,82,873
SAI1700060-1,SAI1700060,,0,875
SAI1700060,SAI1700060,PSW,91,876
SAI1700060-3,SAI1700060,,0,877
SAI1700061,SAI1700061,SSW,82,879
SAI1700061-2,SAI1700061,,0,880
SAI1700061-3,SAI1700061,SSW,82,881
SAI1700061-4,SAI1700061,SSW,82,882
SAI1700062,SAI1700062,SSW,82,884
SAI1700062-2,SAI1700062,,0,885
SAI1700063,SAI1700063,,0,887
SAI1700063-10,SAI1700063,,0,888
SAI1700063-11,SAI1700063,,0,889
SAI1700063-12,SAI1700063,,0,890
SAI1700063-2,SAI1700063, ,0,891
SAI1700063,SAI1700063,,0,892
SAI1700063-4,SAI1700063,,0,893
SAI1700063-5,SAI1700063,,0,894
SAI1700063-6,SAI1700063, ,0,895
SAI1700063-7,SAI1700063,,0,896
SAI1700063-8,SAI1700063,,0,897
SAI1700063-9,SAI1700063,,0,898
SAI1700065,SAI1700065,,0,901
SAI1700065-10,SAI1700065,,0,902
SAI1700065-11,SAI1700065,,0,903
SAI1700065-12,SAI1700065,,0,904
SAI1700065-2,SAI1700065,,0,272
SAI1700065,SAI1700065, ,0,273
SAI1700065-4,SAI1700065,,0,274
SAI1700063,SAI1700063,,0,275
SAI1700065-6,SAI1700065,,0,276
SAI1700063,SAI1700063,,0,277
SAI1700065-8,SAI1700065,,0,278
SAI1700065-9,SAI1700065,,0,279
SAI1700066-1,SAI1700066,,0,281
SAI1700066-2,SAI1700066, ,0,282
SAI1700066-3,SAI1700066,,0,283
SAI1700066-4,SAI1700066, ,0,284
SAI1700066-5,SAI1700066,,0,285
SAI1700067-1,SAI1700067,,0,287
SAI1700068-1,SAI1700068,,0,289
SAI1700068-2,SAI1700068,,0,290
SAI1700068-3,SAI1700068,,0,291
SAI1700068-4,SAI1700068,,0,292
SAI1700068-5,SAI1700068,,0,293
SAI1700068-6,SAI1700068,,0,294
SAI1700068-7,SAI1700068,,0,295
SAI1700068-8,SAI1700068,,0,296
SAI1700068-9,SAI1700068,,0,297
SAI1700070-1,SAI1700070,,0,300
SAI1700070-2,SAI1700070, ,0,301
SAI1700070-3,SAI1700070,,0,302
SAI1700070-4,SAI1700070,,0,303
SAI1700070-5,SAI1700070,,0,304
SAI1700070-6,SAI1700070,,0,305
SAI1700070-7,SAI1700070,,0,306
SAI1700071-1,SAI1700071,,0,308
SAI1700071-2,SAI1700071,,0,309
SAI1700071-3,SAI1700071,,0,310
SAI1700071-4,SAI1700071,,0,311
SAI1700071-5,SAI1700071,,0,312
SAI1700073-1,SAI1700073,,0,315
SAI1700073-2,SAI1700073,,0,316
SAI1700073-3,SAI1700073,,0,317
SAI1700073-4,SAI1700073,,0,318
SAI1700073-5,SAI1700073,,0,319
SAI1700074-1,SAI1700074,,0,321
SAI1700074-2,SAI1700074,,0,322
SAI1700074-3,SAI1700074,,0,323
SAI1700074-4,SAI1700074,,0,324
SAI1700075-1,SAI1700075,,0,326
SAI1700075-2,SAI1700075, ,0,327
SAI1700075-3,SAI1700075,,0,328
SAI1700076-1,SAI1700076,,0,330
SAI1700076-2,SAI1700076,,0,331
SAI1700077-1,SAI1700077,,0,333
SAI1700077-2,SAI1700077,,0,334
SAI1700078-1,SAI1700078,,0,336
SAI1700078-2,SAI1700078,,0,337
SAI1700078-3,SAI1700078,,0,338
SAI1700079-1,SAI1700079,,0,340
SAI1700079-2,SAI1700079,,0,341
SAI1700079-3,SAI1700079,,0,342
SAI1700080-1,SAI1700080,,0,344
SAI1700080-2,SAI1700080,,0,345
SAI1700080-3,SAI1700080,,0,346
SAI1700081-1,SAI1700081,,0,348
SAI1700081-2,SAI1700081,,0,349
SAI1700082-1,SAI1700082,,0,351
SAI1700082-2,SAI1700082,,0,352
SAI1700083-1,SAI1700083,,0,354
SAI1700083-2,SAI1700083,,0,355
SAI1700084-1,SAI1700084,,0,357
SAI1700084-2,SAI1700084, ,0,358
SAI1700085-1,SAI1700085,,0,360
SAI1700085-2,SAI1700085,,0,361
SAI1700086-1,SAI1700086,,0,363
SAI1700086-2,SAI1700086,,0,364
SAI1700087-1,SAI1700087,,0,675
SAI1700087-2,SAI1700087,,0,676
SAI1700015-4,SAI1700015,,0,677
SAI1700088-4,SAI1700088,,0,367
SAI1700088-5,SAI1700088,,0,368
SAI1700089-2,SAI1700089,,0,369
SAI1700090-1,SAI1700090,,0,372
SAI1700090-2,SAI1700090,,0,373
SAI1700090-3,SAI1700090,,0,374
SAI1700095-1,SAI1700095,,0,679
SAI1700095-2,SAI1700095,,0,680
SAI1700097-1,SAI1700097,,0,681
SAI1700097-2,SAI1700097,,0,682
SAI1700103-1,SAI1700103,,0,441
SAI1700105-3,SAI1700105,,0,442
SAI1700115-1,SAI1700115,,0,444
SAI1700115-2,SAI1700115,,0,445
SAI1700117-1,SAI1700117,,0,446
SAI1700128-1,SAI1700128,,0,452
SAI1700128-2,SAI1700128,,0,453
SAI1700133-1,SAI1700133,,0,467
SAI1700133-2,SAI1700133,,0,468
SAI1700145-2,SAI1700145,,0,495
SAI1700166-1,SAI1700166,,0,573
SAI1700219-2,SAI1700219,,0,1060
SAI1700220-2,SAI1700220,,0,1061
SAI1700221-2,SAI1700221,,0,1062
